id,name,type,lat,lon,city,district,pincode
6749999703,"Boga Parvathamma Blood Bank",undefined,14.4728017,78.8393913,"Kadapa","YSR",516002
6750002768,"Fathima Institute of Medical Sciences Blood Bank",undefined,14.4833502,78.789694,"Kadapa","YSR",516001
6750017724,"Indian Red Cross Society Blood Bank - Kadapa",undefined,14.4838384,78.8190964,"KADAPA","YSR",516001
6750159656,"Area Hospital Blood Bank - Gudivada",undefined,16.4345931,80.9917393,"Gudivada","KRISHNA",521301
6750226737,"District Hospital Blood Bank - Nandyal",undefined,15.4692195,78.4830773,"Nandyal","KURNOOL",518502
6750308747,"Government Hospital Blood Bank - Gudur",undefined,14.1467154,79.8487723,"Gudur","SPSR NELLORE",524101
6750347897,"Government General Hospital Blood Bank",undefined,15.4874735,80.0465207,"Ongole","PRAKASAM",523001
6750354951,"Indian Red Cross Society Blood Bank - Ongole",undefined,15.4980808,80.0514923,"Ongole","PRAKASAM",523001
6750528478,"GMR Varalakshmi Care Hospital Blood Bank",undefined,18.4615298,83.6583768,"Razam","SRIKAKULAM",532127
6750613719,"Area Hospital Blood Bank - Chirala",undefined,15.8248847,80.3612016,"Chirala","PRAKASAM",523155
6750626446,"Great Eastern Medical School & Hospital Blood Bank",undefined,18.3519772,83.9027408,"Ragolu","SRIKAKULAM",532001
6750731691,"G. S. L. Medical College General Hospital's Blood Bank",undefined,17.0666361,81.8831232,"Rajahmundry","EAST GODAVARI",533296
6751486165,"Alluri Sitrarama Raju Academy of Medical Sciences' Blood Bank",undefined,16.7367194,81.1441344,"Eluru","WEST GODAVARI",534005
6751543684,"Government Hospital's Blood Bank",undefined,16.7124087,81.0954684,"Eluru","WEST GODAVARI",534006
6751565134,"Needs Blood Bank",undefined,16.298753,80.449288,"Guntur city","GUNTUR",522001
6751580150,"APVVP- Andhra Pradesh Vaidya Vidhana Parishad Area Hospital's Blood Bank - Kavali",undefined,14.9133894,79.9925655,"Kavali","SPSR NELLORE",524201
6751587222,"Dr. Pinnamaneni Siddhartha Insitiute of Medical Sciences & Research Foundation's (Dr.P.SIMS & RF) Blood Bank",undefined,16.5526328,80.8309785,"Vijayawada","KRISHNA",521286
6751587826,"Nagarjuna Hospital Blood Bank",undefined,16.4873337,80.6842294,"Vijayawada","KRISHNA",520007
6751588368,"Ayush NRI LEPL Health Care Private Limited's Blood Bank",undefined,16.5175218,80.6750965,"Vijayawada","KRISHNA",520008
6751595813,"Government Hospital Blood Bank",undefined,16.1767619,81.138196,"Vijayawada","KRISHNA",521001
6751601246,"YSR University General Hospital's Blood Bank",undefined,16.5165884,80.6700003,"Vijayawada","KRISHNA",520008
